There's a vegetable aroma in this wine not exactly herbs more like asparagus. In the mouth the Cab tastes soft sweet and candied. Average at best and not an ager.,US,Cabernet Sauvignon
Very light this is scented with fresh bread dough and shows a cherry soda pop flavor. Pretty light and simple on entry it feels stripped of depth and disappears quickly in the mouth.,US,Pinot Noir
A raw dry Pinot marked by thin cherry and tobacco flavors and a scour of acidity and alcohol. The texture is nice and silky and the finish is clean. Drink up.,US,Pinot Noir
Strong and awkward in winemaker interventions this Chardonnay is dominated by buttered toast and popcorn flavors. Pineapple jam shows up accented with crisp acidity.,US,Chardonnay
Soft thin and simple. Other than that it's not bad with proper blackberry and spice flavors and smooth tannins. Give it greater concentration and the score would rise.,US,Cabernet Sauvignon
Not bad for a seven buck Chardonnay in a screwtop. Shows plenty of varietal flavor in the buttercream honey and pineapple flavors. Easy to find with 20000 cases produced.,US,Chardonnay
Soft simple and a little vegetal with modest blackberry and oak flavors. The tannins are well-sculpted.,US,Cabernet Sauvignon
A simple sound quaffing Sauvignon Blanc with citrus and lemongrass flavors. Finishes a little sweet.,US,Sauvignon Blanc
Dull and thin with watered-down peach and citrus flavors. No much going on in this Sauvignon Blanc.,US,Sauvignon Blanc
Aromas like cedar and heavily toasted bread meet very ripe black cherry and plum flavors for a full-bodied wine that's not shy about the oak influence. While the wine is big the texture is rather soft and smooth.,US,Merlot
The flavors of this medium-bodied wine are hearty with bell pepper black pepper and green olive notes and in this vein it's tasty and fairly concentrated. The balance is good the palate sensation is nicely dry and the finish lingers a bit.,US,Cabernet Sauvignon
Big smoky fruit and a nicely honed structure combine well in this full-bodied wine with touches of red cherry and berry and toasted wood.,US,Merlot
There's a touch of reduction on the nose of this wine which otherwise offers a nutty profile that's somewhat shut down. Oaky and smoky it has a bit of minty chocolate on the thick full-bodied palate.,US,Pinot Noir
This easily affordable wine is a full-blown oaky version that has prominent toasted oak and wood smoke aromas that meld with butter caramel and ripe pear flavors. It feels almost sweet and is full-bodied with mild acidity.,US,Chardonnay
Fermented in both oak and stainless steel this serviceable white is salty and smooth with plenty of Gravenstein apple on offer. Lingering acidity keeps it crisp and refreshing before there's a touch of buttery oak.,US,Chardonnay
This very floral and herbally tinged bottling shows fresh crushed thyme black peppercorns lavender and woody blackberries on the nose. The palate shows some of the same but descends into a very purple Concord grape flavor.,US,Syrah
Luxuriously crafted to be lush and robust this blends 76% Pinot Noir and 24% Chardonnay with ease and gusto. The palate is dominated by layered flavors of baked strawberry and cherry.,US,Sparkling Blend
This tiny maverick winery is doing wonderful things. This well-structured firmly textured wine offers a nice combo of ripe berry flavors while touches of earth and oak give plenty to savor. It's medium to full in body has moderate tannins good balance and a lingering finish.,US,Dolcetto
Muted florals make way for a creamy lush and moderately weighty white wine. The measured acidity supports ripe fruity flavors of fig and Bosc pear.,US,Pinot Gris
It's great to return to an excellent honest-tasting fruit-driven wine that has very good balance an appetizing texture thanks to fine-grained tannins and light spicy elements to complement the pure cherry and berry core. It's the kind of wine that doesn't get tiring and will be ideal to stock up on.,US,Red Blend
Big in flavor and structure this dark-colored full-bodied wine is concentrated and laced with fine-grained tannins to support rich blackberry flavors. It's smooth and mouthfilling with a lingering finish.,US,Red Blend
Made from Robert Young-cloned grapes this wine is perfumed in exotic lychee and briny salty oak. Fulsome flavors of apple skin are generously expansive on the full-bodied palate.,US,Chardonnay
Dried herb graphite and cedar form a cast of characters around a big powerful tannin concentration in this appellation wine. A bitter streak of tobacco plays games with sharper crunchier aspects of cassis and clove.,US,Cabernet Sauvignon
There's a slight lithe line of butterscotch on the nose of this bottling with lots of lemon blossoms and Meyer lemon juice overshadowing the buttery aspect. The palate is tart in green apple and Anjou pear flavors followed by honeydew and white peach.,US,Chardonnay
This impressive wine is succulent in delicious berry flavor that's been dipped in smoky leather. Supple firm tannin adds structure and strength as a length of spice and tobacco plays palatable games on the finish.,US,Zinfandel
Black cherry and black currant open the nose on this bottling but there are more savory components of soy and black pepper lurking in the background. The palate is lively with black raspberry before the chalky still quite stiff tannins arise carrying flashes of cigar box pencil shavings and bittersweet chocolate.,US,Cabernet Sauvignon
Look for the tiny e.6 on the label indicating that this nonvintage blend is the sixth edition. The blend includes Syrah Sangiovese and Montepulciano and it's truly inspired. Call it a perfect bistro red ready for burgers or pizza matching charming red fruits to well-balanced tannins.,US,Red Blend
This is a rich and well-balanced wine in which tempting vanilla and other baking spices are backed by crisp and ripe apple and pear flavors and followed by a lingering marzipan finish.,US,Chardonnay
This wine starts with a creamy nose of apricot banana and orangesicle but then a more oxidative quality comes through of slightly sour guava and pineapple. It's tight and tart on the sip combining banana guava and macadamia nut richness with grapefruit peel sourness. It's an interesting and unique wine.,US,Roussanne
This is a powerhouse of a wine from a tremendous coastal site situated within a blanket of forest at 1200-feet elevation. Reductive notes of diesel oak give way to juicy stemmy and grippy characteristics marked most pronounced by flavors of black cherry raspberry and black tea.,US,Pinot Noir
This bottling explores the more concentrated side of Pinot Noir with hearty aromas of balsamic fig sauce cooked berries clove and rum cake. Roasted blackberry clusters and charred figs show on the sip alongside potent baking spices making for a rich and heavy expression although leveling acidity pounds into the finish.,US,Pinot Noir
Moderate in oak and well-structured this estate-grown wine is subdued and classy with defined layers of green olive juicy apple and lemongrass a tiny hint of jalapeño adding a touch of spice. Food-friendly it'll complement a versatile range of dishes.,US,Chardonnay
Made from two vineyards in the appellation this shows black cherry cedar and tobacco with a graphite element not far behind. Sticky tannins provide grip and weight as full-bodied richly ripe blue fruit and plum form a continuum between hits of clove.,US,Cabernet Sauvignon
This suave-textured and lavishly fruity wine combines a rich baking-spice aroma with saturated blackberry blueberry and dark chocolate flavors. The mouthfeel of this Bordeaux-style blend is smooth and creamy and the finish is long.,US,Red Blend
A 60-40 split of two varieties this wine brings aromas of soil citrus peel and wood spice. The palate delivers a firm handshake of tannins and fruit flavors brightened by tart acidity.,US,Red Blend
